,Open,High,Low,Close,Volume
2026-06-29 10:00:00-04:00,391.7999877929688,394.3500061035156,390.55999755859375,391.9200134277344,1076026
2026-06-29 10:05:00-04:00,391.9500122070313,393.1199951171875,390.9800109863281,392.7149963378906,738548
2026-06-29 10:10:00-04:00,392.6199951171875,392.80999755859375,389.6900024414063,390.1099853515625,830195
2026-06-29 10:15:00-04:00,390.0199890136719,392.260009765625,389.0199890136719,391.55999755859375,682712
2026-06-29 10:20:00-04:00,391.55999755859375,391.9500122070313,390.41009521484375,391.7200012207031,373684
2026-06-29 10:25:00-04:00,391.739990234375,396.6400146484375,391.60009765625,395.6600036621094,1455905
2026-06-29 10:30:00-04:00,395.6799926757813,398.3887023925781,395.4400024414063,397.7000122070313,1301664
2026-06-29 10:35:00-04:00,397.75,397.8299865722656,394.4700012207031,395.8299865722656,795285
2026-06-29 10:40:00-04:00,395.8299865722656,397.3198852539063,395.6300048828125,396.0,529463
2026-06-29 10:45:00-04:00,395.989990234375,396.0,394.75,395.2500915527344,450449
2026-06-29 10:50:00-04:00,395.25,398.1400146484375,394.5299987792969,398.0650024414063,660992
2026-06-29 10:55:00-04:00,398.0650024414063,398.1099853515625,396.8999938964844,397.6099853515625,490533
2026-06-29 11:00:00-04:00,397.6600036621094,397.8699951171875,396.4400024414063,396.5450134277344,456573
2026-06-29 11:05:00-04:00,396.6000061035156,397.1260986328125,396.3482055664063,396.75,299498
2026-06-29 11:10:00-04:00,396.760009765625,396.9599914550781,396.0249938964844,396.760009765625,337017
2026-06-29 11:15:00-04:00,396.74700927734375,397.0299987792969,395.7315979003906,395.9100036621094,416323
2026-06-29 11:20:00-04:00,395.9100036621094,396.6000061035156,395.2999877929688,395.8999938964844,372218
2026-06-29 11:25:00-04:00,395.8450012207031,398.3599853515625,395.5499877929688,397.7101135253906,574941
2026-06-29 11:30:00-04:00,397.7900085449219,400.1900024414063,397.6900024414063,399.3200073242188,1233282
2026-06-29 11:35:00-04:00,399.2799987792969,400.25,399.0199890136719,399.9299926757813,488952
2026-06-29 11:40:00-04:00,399.8999938964844,399.9498901367188,398.8599853515625,399.760009765625,410465
2026-06-29 11:45:00-04:00,399.760009765625,400.2999877929688,399.25,399.4400024414063,472685
2026-06-29 11:50:00-04:00,399.4100036621094,400.4299926757813,399.3900146484375,400.2900085449219,476935
2026-06-29 11:55:00-04:00,400.2900085449219,400.8399963378906,399.9599914550781,400.55999755859375,474162
2026-06-29 12:00:00-04:00,400.6199951171875,402.1799926757813,400.6000061035156,401.7349853515625,719069
2026-06-29 12:05:00-04:00,401.7349853515625,402.0799865722656,401.30999755859375,401.7300109863281,429340
2026-06-29 12:10:00-04:00,401.7799987792969,401.9800109863281,401.3800048828125,401.8200073242188,287346
2026-06-29 12:15:00-04:00,401.7550048828125,402.25,401.5570068359375,402.0400085449219,436875
2026-06-29 12:20:00-04:00,402.0400085449219,403.3900146484375,401.9901123046875,403.2475891113281,586376
2026-06-29 12:25:00-04:00,403.2900085449219,404.3399963378906,403.1900024414063,403.989990234375,657561
2026-06-29 12:30:00-04:00,403.989990234375,404.8999938964844,403.5000915527344,403.6000061035156,650770
2026-06-29 12:35:00-04:00,403.6549987792969,404.3399963378906,403.3399963378906,403.5299987792969,463328
2026-06-29 12:40:00-04:00,403.5799865722656,403.6400146484375,402.239990234375,402.385009765625,547942
2026-06-29 12:45:00-04:00,402.340087890625,403.0400085449219,402.010009765625,402.864990234375,523541
2026-06-29 12:50:00-04:00,402.864990234375,403.9800109863281,402.5700073242188,403.68499755859375,426630
2026-06-29 12:55:00-04:00,403.6400146484375,404.30999755859375,403.4700012207031,403.6449890136719,434305
2026-06-29 13:00:00-04:00,403.6099853515625,404.1600036621094,403.2243957519531,403.5,311588
2026-06-29 13:05:00-04:00,403.5499877929688,406.3450012207031,403.5199890136719,405.9700012207031,846090
2026-06-29 13:10:00-04:00,405.9700012207031,406.6700134277344,405.6199951171875,406.4599914550781,519561
2026-06-29 13:15:00-04:00,406.5,407.2999877929688,406.3200073242188,407.1799926757813,523736
2026-06-29 13:20:00-04:00,407.1600036621094,408.2398986816406,407.1600036621094,407.3800048828125,593153
2026-06-29 13:25:00-04:00,407.4100036621094,409.0199890136719,407.30999755859375,408.7900085449219,588391
2026-06-29 13:30:00-04:00,408.7601013183594,409.5499877929688,408.29010009765625,409.4801025390625,676720
2026-06-29 13:35:00-04:00,409.5150146484375,410.6700134277344,409.4599914550781,409.625,1030896
2026-06-29 13:40:00-04:00,409.625,409.7200012207031,408.8999938964844,409.0700988769531,485170
2026-06-29 13:45:00-04:00,409.0700073242188,410.2000122070313,408.3999938964844,409.80999755859375,664426
2026-06-29 13:50:00-04:00,409.8200073242188,409.8900146484375,408.7699890136719,408.9200134277344,352806
2026-06-29 13:55:00-04:00,408.8299865722656,409.1600036621094,408.4299926757813,408.9299926757813,368662
2026-06-29 14:00:00-04:00,408.9700012207031,409.3299865722656,408.3699951171875,409.0499877929688,421386
2026-06-29 14:05:00-04:00,409.0833129882813,409.2099914550781,408.6419982910156,408.7250061035156,733587
2026-06-29 14:10:00-04:00,408.7250061035156,408.8450012207031,408.2101135253906,408.6000061035156,359543
2026-06-29 14:15:00-04:00,408.5950012207031,409.1799926757813,408.2900085449219,408.9986877441406,361606
2026-06-29 14:20:00-04:00,408.9599914550781,409.64990234375,408.3900146484375,408.5,528747
2026-06-29 14:25:00-04:00,408.4599914550781,409.1000061035156,408.2200012207031,409.0,410908
2026-06-29 14:30:00-04:00,408.9849853515625,409.6485900878906,408.9800109863281,409.4498901367188,446218
2026-06-29 14:35:00-04:00,409.3800048828125,410.3800048828125,409.2300109863281,410.2900085449219,552812
2026-06-29 14:40:00-04:00,410.340087890625,410.3699951171875,408.5,409.7099914550781,512153
2026-06-29 14:45:00-04:00,409.7349853515625,410.7744140625,409.7099914550781,410.4949951171875,510352
2026-06-29 14:50:00-04:00,410.489990234375,410.760009765625,409.7900085449219,410.60589599609375,427804
2026-06-29 14:55:00-04:00,410.5499877929688,410.8800048828125,410.0499877929688,410.30999755859375,429807
2026-06-29 15:00:00-04:00,410.30999755859375,410.3999938964844,408.7000122070313,409.760009765625,600051
2026-06-29 15:05:00-04:00,409.7799987792969,411.260009765625,409.6700134277344,410.8299865722656,636146
2026-06-29 15:10:00-04:00,410.8399963378906,411.9400024414063,410.3999938964844,411.6600036621094,615161
2026-06-29 15:15:00-04:00,411.6199951171875,413.1199951171875,411.5,412.510009765625,892789
2026-06-29 15:20:00-04:00,412.4949951171875,412.9299926757813,412.3299865722656,412.4400024414063,476838
2026-06-29 15:25:00-04:00,412.5,412.6499938964844,411.4700012207031,411.9400024414063,609599
2026-06-29 15:30:00-04:00,411.9800109863281,412.9049987792969,411.8299865722656,412.3999938964844,578842
2026-06-29 15:35:00-04:00,412.4299926757813,413.2699890136719,412.25,412.6650085449219,647916
2026-06-29 15:40:00-04:00,412.6878051757813,412.9400024414063,411.8900146484375,412.1499938964844,588172
2026-06-29 15:45:00-04:00,412.1400146484375,412.8999938964844,412.0299987792969,412.760009765625,554941
2026-06-29 15:50:00-04:00,412.760009765625,412.9100036621094,410.9800109863281,411.2799987792969,1488891
2026-06-29 15:55:00-04:00,411.2799987792969,412.9400024414063,411.25,411.7900085449219,2060859
2026-06-30 09:30:00-04:00,406.0,410.6299133300781,406.0,409.489990234375,2628522
2026-06-30 09:35:00-04:00,409.3775024414063,412.3284912109375,408.9700012207031,411.4281921386719,1123726
2026-06-30 09:40:00-04:00,411.3900146484375,412.3299865722656,409.1099853515625,409.2250061035156,783812
2026-06-30 09:45:00-04:00,409.2200012207031,411.4259948730469,409.0499877929688,410.7000122070313,550943
2026-06-30 09:50:00-04:00,410.5799865722656,412.3999938964844,410.1099853515625,411.5199890136719,642125
2026-06-30 09:55:00-04:00,411.7349853515625,412.6099853515625,410.7301025390625,412.0650024414063,635455
2026-06-30 10:00:00-04:00,412.0199890136719,413.1600036621094,410.9299926757813,413.0299987792969,690948
2026-06-30 10:05:00-04:00,412.9800109863281,415.5299987792969,412.8402099609375,414.1549987792969,1127124
2026-06-30 10:10:00-04:00,414.1799926757813,416.27490234375,412.25,415.8500061035156,1002990
2026-06-30 10:15:00-04:00,415.80999755859375,416.2999877929688,413.8299865722656,415.5400085449219,915104
2026-06-30 10:20:00-04:00,415.5950012207031,415.6300048828125,414.3399963378906,415.0199890136719,414439
2026-06-30 10:25:00-04:00,415.0014953613281,416.1499938964844,414.4599914550781,414.8999938964844,498791
2026-06-30 10:30:00-04:00,414.9975891113281,415.89990234375,413.8599853515625,415.2341003417969,498972
2026-06-30 10:35:00-04:00,415.1499938964844,415.4339904785156,413.8599853515625,415.3200073242188,399850
2026-06-30 10:40:00-04:00,415.2699890136719,415.5499877929688,414.1600036621094,414.8599853515625,352952
